assay_chembl_id,canonical_smiles,document_chembl_id,molecule_chembl_id,pchembl_value,standard_type,standard_units,standard_value,type,units,value
CHEMBL3888800,Cc1nc2ccc(F)c(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1NC1(C)CC1,CHEMBL3886836,CHEMBL3949318,10.32,IC50,nM,0.0484,IC50,nM,0.0484
CHEMBL3888800,Cc1nc2ccc(F)c(-c3cc4c([nH]3)[C@H](C)NC4=O)c2nc1NC1(C)CC1,CHEMBL3886836,CHEMBL3943763,9.41,IC50,nM,0.385,IC50,nM,0.385
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)C3(CC3)NC4=O)c2nc1NCC(F)(F)F,CHEMBL3886836,CHEMBL3973280,8.87,IC50,nM,1.36,IC50,nM,1.36
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1NCC(F)F,CHEMBL3886836,CHEMBL3937161,9.61,IC50,nM,0.246,IC50,nM,0.246
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)[C@H](C)NC4=O)c2nc1NCC(F)F,CHEMBL3886836,CHEMBL3961097,8.34,IC50,nM,4.57,IC50,nM,4.57
CHEMBL3888800,Cc1cccc(C)c1-c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,CHEMBL3886836,CHEMBL3916586,7.46,IC50,nM,34.9,IC50,nM,34.9
CHEMBL3888800,CC(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2c(=O)n1-c1ccccc1,CHEMBL3886836,CHEMBL3892102,8.23,IC50,nM,5.87,IC50,nM,5.87
CHEMBL3888800,CC(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2c(=O)n1-c1cccnc1,CHEMBL3886836,CHEMBL3907606,7.79,IC50,nM,16.4,IC50,nM,16.4
CHEMBL3888800,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2c(=O)n1-c1cccnc1,CHEMBL3886836,CHEMBL3978132,8.59,IC50,nM,2.6,IC50,nM,2.6
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3c(F)ccc4c(=O)n(C)c(NC(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3902148,10.92,IC50,nM,0.012,IC50,nM,0.012
CHEMBL3888800,CC(C)n1c(NC(C)(C)C)nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)cccc2c1=O,CHEMBL3886836,CHEMBL3940091,10.92,IC50,nM,0.012,IC50,nM,0.012
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)[nH]c(N(C)C(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3962064,9.4,IC50,nM,0.4,IC50,nM,0.4
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)[nH]c(NC(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3934565,9.62,IC50,nM,0.24,IC50,nM,0.24
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)C3(CCOCC3)NC4=O)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3949896,7.2,IC50,nM,62.6,IC50,nM,62.6
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1cccnc1Cl,CHEMBL3886836,CHEMBL3925684,6.73,IC50,nM,187.0,IC50,nM,187.0
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccncc1Cl,CHEMBL3886836,CHEMBL3933867,6.62,IC50,nM,239.0,IC50,nM,239.0
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1cnccc1Cl,CHEMBL3886836,CHEMBL3961358,7.18,IC50,nM,65.6,IC50,nM,65.6
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccc(N)cc1Cl,CHEMBL3886836,CHEMBL3939400,7.48,IC50,nM,33.4,IC50,nM,33.4
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1c(F)cccc1Cl,CHEMBL3886836,CHEMBL3901445,7.65,IC50,nM,22.6,IC50,nM,22.6
CHEMBL3888800,CC(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2c(=O)n1-c1ccccn1,CHEMBL3886836,CHEMBL3977535,7.53,IC50,nM,29.4,IC50,nM,29.4
CHEMBL3888800,Cc1nc2cccc(-c3cc4c(=O)[nH]nc(C)c4[nH]3)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3906911,7.8,IC50,nM,15.8,IC50,nM,15.8
CHEMBL3888800,Cc1nc2ccc(F)c(-c3cc(C(N)=O)c(C)[nH]3)c2nc1NC1(C)CC1,CHEMBL3886836,CHEMBL3891362,8.45,IC50,nM,3.56,IC50,nM,3.56
CHEMBL3888800,Cc1nc2cccc(-c3cc(C(N)=O)c(C4CC4)[nH]3)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3915882,8.11,IC50,nM,7.79,IC50,nM,7.79
CHEMBL3888800,Cn1c(NC(C)(C)C)nc2c(-c3cc4c([nH]3)CNC4=O)cccc2c1=O,CHEMBL3886836,CHEMBL3897988,9.71,IC50,nM,0.193,IC50,nM,0.193
CHEMBL3888800,Cc1nc2cccc(-c3c[nH]c(C(N)=O)c3)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3926062,7.46,IC50,nM,34.8,IC50,nM,34.8
CHEMBL3888800,Cc1nc2cccc(-c3cc4n(c3)C(=O)NC4)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3940085,6.72,IC50,nM,189.0,IC50,nM,189.0
CHEMBL3888800,Cc1nc2cccc(-c3cc4n(c3)C(=O)NC4=O)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3912094,7.43,IC50,nM,37.1,IC50,nM,37.1
CHEMBL3888800,Cc1nc2cccc(-c3cc4c(=O)[nH]ncc4[nH]3)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3953807,8.43,IC50,nM,3.71,IC50,nM,3.71
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccccc1,CHEMBL3886836,CHEMBL3917533,7.09,IC50,nM,82.1,IC50,nM,82.1
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1Cl,CHEMBL3886836,CHEMBL3954143,6.28,IC50,nM,521.0,IC50,nM,521.0
CHEMBL3888800,Cc1ccccc1-c1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,CHEMBL3886836,CHEMBL3926513,6.9,IC50,nM,127.0,IC50,nM,127.0
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccccc1Cl,CHEMBL3886836,CHEMBL3962883,7.09,IC50,nM,82.0,IC50,nM,82.0
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccccc1F,CHEMBL3886836,CHEMBL3938995,7.32,IC50,nM,47.4,IC50,nM,47.4
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccccn1,CHEMBL3886836,CHEMBL3974890,6.78,IC50,nM,167.0,IC50,nM,167.0
CHEMBL3888800,Cc1cccnc1-c1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,CHEMBL3886836,CHEMBL3945507,6.59,IC50,nM,257.0,IC50,nM,257.0
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccoc1,CHEMBL3886836,CHEMBL3943059,7.21,IC50,nM,61.9,IC50,nM,61.9
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1nccn1C,CHEMBL3886836,CHEMBL3975814,6.61,IC50,nM,244.0,IC50,nM,244.0
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccoc1C,CHEMBL3886836,CHEMBL3937682,7.39,IC50,nM,40.9,IC50,nM,40.9
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@@H](NC(=O)OC(C)(C)C)C1,CHEMBL3886836,CHEMBL3967337,7.76,IC50,nM,17.2,IC50,nM,17.2
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@@H](N)C1,CHEMBL3886836,CHEMBL3966363,9.52,IC50,nM,0.301,IC50,nM,0.301
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@H](NC(=O)OC(C)(C)C)C1,CHEMBL3886836,CHEMBL3891457,8.09,IC50,nM,8.2,IC50,nM,8.2
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@H](N)C1,CHEMBL3886836,CHEMBL3928595,9.4,IC50,nM,0.4,IC50,nM,0.4
CHEMBL3888800,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1-c1ccccc1,CHEMBL3886836,CHEMBL3980680,7.92,IC50,nM,12.0,IC50,nM,12.0
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@@H](O)C1,CHEMBL3886836,CHEMBL3977692,8.85,IC50,nM,1.4,IC50,nM,1.4
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@@H](NCCS(C)(=O)=O)C1,CHEMBL3886836,CHEMBL3918797,8.89,IC50,nM,1.3,IC50,nM,1.3
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@H](O)C1,CHEMBL3886836,CHEMBL3974822,8.76,IC50,nM,1.73,IC50,nM,1.73
CHEMBL3888800,CC(=O)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,CHEMBL3886836,CHEMBL3941979,7.7,IC50,nM,20.1,IC50,nM,20.1
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(=O)C1CC1,CHEMBL3886836,CHEMBL3966323,6.88,IC50,nM,131.0,IC50,nM,131.0
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(=N)N,CHEMBL3886836,CHEMBL3936529,6.86,IC50,nM,139.0,IC50,nM,139.0
CHEMBL3888800,Cn1c(NC(C)(C)C)nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2c1=O,CHEMBL3886836,CHEMBL3890346,9.77,IC50,nM,0.169,IC50,nM,0.169
CHEMBL3888800,Cn1c(NC(C)(C)C)nc2c(-c3cc4n(c3)CCNC4=O)cccc2c1=O,CHEMBL3886836,CHEMBL3962885,8.39,IC50,nM,4.05,IC50,nM,4.05
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3979678,9.08,IC50,nM,0.826,IC50,nM,0.826
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC5(C)CC5)nc34)[nH]c21,CHEMBL3886836,CHEMBL3950704,9.44,IC50,nM,0.364,IC50,nM,0.364
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1O[C@H](C)C(F)(F)F,CHEMBL3886836,CHEMBL3899758,7.49,IC50,nM,32.5,IC50,nM,32.5
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1O[C@H](C)C(F)(F)F,CHEMBL3886836,CHEMBL3899758,6.59,IC50,nM,258.0,IC50,nM,258.0
CHEMBL3888800,Cc1nc2cccc(-c3[nH]c4c(c3Cl)C(=O)N[C@@H]4C)c2nc1NC1(C)CC1,CHEMBL3886836,CHEMBL3933719,9.22,IC50,nM,0.599,IC50,nM,0.599
CHEMBL3888800,Cc1nc2cccc(-c3[nH]c4c(c3Cl)C(=O)N[C@@H]4C)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3932879,8.85,IC50,nM,1.43,IC50,nM,1.43
CHEMBL3888800,Cn1c(NC(C)(C)C)nc2c(-c3cc4c([nH]3)C3(CC3)NC4=O)cccc2c1=O,CHEMBL3886836,CHEMBL3946152,9.39,IC50,nM,0.407,IC50,nM,0.407
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)CN1CCOCC1,CHEMBL3886836,CHEMBL3986937,6.87,IC50,nM,134.0,IC50,nM,134.0
CHEMBL3888800,COCCn1c(NC(C)(C)C)nc2c(-c3cc4c([nH]3)CNC4=O)cccc2c1=O,CHEMBL3886836,CHEMBL3919362,9.66,IC50,nM,0.218,IC50,nM,0.218
CHEMBL3888800,COCCn1c(NC(C)(C)C)nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)cccc2c1=O,CHEMBL3886836,CHEMBL3947143,9.71,IC50,nM,0.193,IC50,nM,0.193
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(OC5(C)CC5)nc34)[nH]c21,CHEMBL3886836,CHEMBL3983621,9.0,IC50,nM,1.01,IC50,nM,1.01
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)C(CCO)NC4=O)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3955880,9.33,IC50,nM,0.47,IC50,nM,0.47
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC5(C)CCC5)nc34)[nH]c21,CHEMBL3886836,CHEMBL3968854,9.89,IC50,nM,0.13,IC50,nM,0.13
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)C(C)(C)NC4=O)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3897690,8.71,IC50,nM,1.93,IC50,nM,1.93
CHEMBL3888800,Cc1nc2cccc(-c3cc(C(N)=O)n[nH]3)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3927458,8.05,IC50,nM,8.9,IC50,nM,8.9
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)[C@H](COCc3ccccc3)NC4=O)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3899420,8.1,IC50,nM,7.94,IC50,nM,7.94
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)C(CO)NC4=O)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3936412,8.67,IC50,nM,2.16,IC50,nM,2.16
CHEMBL3888800,Cc1nc2cccc(-c3cc4c(n3C)C(CO)NC4=O)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3912000,8.11,IC50,nM,7.8,IC50,nM,7.8
CHEMBL3888800,Cc1nc2cccc(-c3cc4n(n3)CCNC4=O)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3941161,6.23,IC50,nM,593.0,IC50,nM,593.0
CHEMBL3888800,C[C@@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3913164,9.06,IC50,nM,0.864,IC50,nM,0.864
CHEMBL3888800,COCCN(CCOC)CCC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CNC4=O)cccc2c(=O)n1C,CHEMBL3886836,CHEMBL3922035,7.44,IC50,nM,36.0,IC50,nM,36.0
CHEMBL3888800,COCCOCCn1c(NC(C)(C)C)nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)cccc2c1=O,CHEMBL3886836,CHEMBL3918647,9.04,IC50,nM,0.917,IC50,nM,0.917
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C5CC5)c(NC(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3919725,10.12,IC50,nM,0.076,IC50,nM,0.076
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@@H](N(CCF)CCF)C1,CHEMBL3886836,CHEMBL3891675,7.92,IC50,nM,12.0,IC50,nM,12.0
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@@H](NCCF)C1,CHEMBL3886836,CHEMBL3902504,9.0,IC50,nM,1.0,IC50,nM,1.0
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@@H](NCC(F)F)C1,CHEMBL3886836,CHEMBL3926975,8.7,IC50,nM,2.0,IC50,nM,2.0
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@@H](N(C)C)C1,CHEMBL3886836,CHEMBL3889998,8.4,IC50,nM,4.0,IC50,nM,4.0
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@@H](N2CCOCC2)C1,CHEMBL3886836,CHEMBL3918021,8.22,IC50,nM,6.0,IC50,nM,6.0
CHEMBL3888800,CCn1c(NC(C)(C)C)nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)cccc2c1=O,CHEMBL3886836,CHEMBL3909217,10.11,IC50,nM,0.077,IC50,nM,0.077
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(-c5cccnc5)c(NC(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3912577,8.56,IC50,nM,2.77,IC50,nM,2.77
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1N[C@H]1CCC[C@@H](N)C1,CHEMBL3886836,CHEMBL3903686,10.45,IC50,nM,0.0358,IC50,nM,0.0358
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4c(N)nc(NC(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3931685,8.12,IC50,nM,7.66,IC50,nM,7.66
CHEMBL3888800,COCC1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3894748,8.51,IC50,nM,3.12,IC50,nM,3.12
CHEMBL3888800,CC(=O)N[C@@H]1CCC[C@H](Nc2nc3c(-c4cc5c([nH]4)[C@@H](C)NC5=O)cccc3nc2C)C1,CHEMBL3886836,CHEMBL3919258,8.62,IC50,nM,2.38,IC50,nM,2.38
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1N[C@H]1CCC[C@@H](NCC(F)(F)F)C1,CHEMBL3886836,CHEMBL3913446,9.57,IC50,nM,0.267,IC50,nM,0.267
CHEMBL3888800,CCN(c1nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)cccc2c(=O)[nH]1)C(C)C,CHEMBL3886836,CHEMBL3944889,8.81,IC50,nM,1.54,IC50,nM,1.54
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1N[C@H]1CCC[C@@H](NS(C)(=O)=O)C1,CHEMBL3886836,CHEMBL3907991,8.7,IC50,nM,2.0,IC50,nM,2.0
CHEMBL3888800,CC(C)Nc1nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)c(F)ccc2c(=O)n1C1CC1,CHEMBL3886836,CHEMBL3984961,9.7,IC50,nM,0.2,IC50,nM,0.2
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1N[C@H]1CCC[C@@H](NC(=O)[C@@H](CO)NC(=O)OC(C)(C)C)C1,CHEMBL3886836,CHEMBL3934853,8.0,IC50,nM,10.0,IC50,nM,10.0
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C5CC5)c(NC5(C)CC5)nc34)[nH]c21,CHEMBL3886836,CHEMBL3958862,10.0,IC50,nM,0.1,IC50,nM,0.1
CHEMBL3888800,COC[C@@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3922440,8.3,IC50,nM,5.0,IC50,nM,5.0
CHEMBL3888800,COC[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3961876,8.7,IC50,nM,2.0,IC50,nM,2.0
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3c(F)ccc4c3N=C(NC3(C)CC3)N(C3CC3)C4)[nH]c21,CHEMBL3886836,CHEMBL3949175,10.22,IC50,nM,0.06,IC50,nM,0.06
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C5CC5)c(NC5(C)CCC5)nc34)[nH]c21,CHEMBL3886836,CHEMBL3911461,9.7,IC50,nM,0.2,IC50,nM,0.2
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1N[C@H]1CCC[C@@H](NC(=O)[C@H](N)CO)C1,CHEMBL3886836,CHEMBL3910446,9.8,IC50,nM,0.16,IC50,nM,0.16
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3c(F)ccc4c(=O)n(C5CC5)c(NC5(C)CCC5)nc34)[nH]c21,CHEMBL3886836,CHEMBL3944421,10.0,IC50,nM,0.1,IC50,nM,0.1
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4cnc(NC5(C)CC5)nc34)[nH]c21,CHEMBL3886836,CHEMBL3935407,8.8,IC50,nM,1.6,IC50,nM,1.6
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(CCCO)c(NC(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3919616,9.96,IC50,nM,0.11,IC50,nM,0.11
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(CC(F)(F)F)c(NC(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3924828,9.72,IC50,nM,0.19,IC50,nM,0.19
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3c(F)ccc4c(=O)n(C)c(NC5(C)CCC5)nc34)[nH]c21,CHEMBL3886836,CHEMBL3896782,9.7,IC50,nM,0.2,IC50,nM,0.2
CHEMBL3888800,Cn1c(NC(C)(C)C)nc2c(-c3cc4c([nH]3)[C@@H](CCO)NC4=O)cccc2c1=O,CHEMBL3886836,CHEMBL3933742,9.3,IC50,nM,0.5,IC50,nM,0.5
CHEMBL3888800,Cn1c(NC(C)(C)C)nc2c(-c3cc4c([nH]3)[C@@H](CCN)NC4=O)cccc2c1=O,CHEMBL3886836,CHEMBL3909351,10.7,IC50,nM,0.02,IC50,nM,0.02
CHEMBL3888800,CC[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3946176,9.1,IC50,nM,0.8,IC50,nM,0.8
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(N[C@H]5CCC[C@@H](N)C5)nc34)[nH]c21,CHEMBL3886836,CHEMBL3918273,10.0,IC50,nM,0.1,IC50,nM,0.1
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C5CCC5)c(NC(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3904050,9.22,IC50,nM,0.6,IC50,nM,0.6
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(CCCS(C)(=O)=O)c(NC(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3932047,9.52,IC50,nM,0.3,IC50,nM,0.3
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(N[C@@H]5CCC[C@H](NC(=O)OC(C)(C)C)C5)nc34)[nH]c21,CHEMBL3886836,CHEMBL3916569,7.82,IC50,nM,15.0,IC50,nM,15.0
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3c(F)ccc4c(=O)n(C)c(NC5(C)CC5)nc34)[nH]c21,CHEMBL3886836,CHEMBL3941050,10.0,IC50,nM,0.1,IC50,nM,0.1
CHEMBL3888800,CC[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C5CC5)c(NC(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3948310,9.15,IC50,nM,0.7,IC50,nM,0.7
CHEMBL3888800,CCn1c(NC(C)(C)C)nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)c(F)ccc2c1=O,CHEMBL3886836,CHEMBL3960373,10.13,IC50,nM,0.0741,IC50,nM,0.0741
CHEMBL3888800,CCn1c(NC2(C)CC2)nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)c(F)ccc2c1=O,CHEMBL3886836,CHEMBL3895124,10.42,IC50,nM,0.0378,IC50,nM,0.0378
CHEMBL3888800,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C5CCOCC5)c(NC(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3926620,9.17,IC50,nM,0.671,IC50,nM,0.671
CHEMBL3889102,CCn1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)cn1,CHEMBL3886942,CHEMBL3961525,7.84,Ki,nM,14.6,Ki,nM,14.6
CHEMBL3889102,Cn1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)cn1,CHEMBL3886942,CHEMBL3892536,7.92,Ki,nM,12.1,Ki,nM,12.1
CHEMBL3889102,CC(C)c1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCCNCC3)n2)c1,CHEMBL3886942,CHEMBL3975764,8.56,Ki,nM,2.76,Ki,nM,2.76
CHEMBL3889102,CCc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)c1,CHEMBL3886942,CHEMBL3901481,8.41,Ki,nM,3.86,Ki,nM,3.86
CHEMBL3889102,CC(C)c1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)c1,CHEMBL3886942,CHEMBL3947484,8.15,Ki,nM,7.14,Ki,nM,7.14
CHEMBL3889102,CCc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC(O)C3)n2)c1,CHEMBL3886942,CHEMBL3976760,8.14,Ki,nM,7.26,Ki,nM,7.26
CHEMBL3889102,CC(C)c1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCC[C@@H](N)C3)n2)c1,CHEMBL3886942,CHEMBL4110326,8.02,Ki,nM,9.58,Ki,nM,9.58
CHEMBL3889102,CC(C)c1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCC[C@H](N)C3)n2)c1,CHEMBL3886942,CHEMBL3952845,8.71,Ki,nM,1.93,Ki,nM,1.93
CHEMBL3889102,c1cc(N2CCNCC2)nc(-n2ncc3cnc(-c4cncs4)cc32)c1,CHEMBL3886942,CHEMBL3953990,8.39,Ki,nM,4.03,Ki,nM,4.03
CHEMBL3889102,N[C@@H]1CCCN(c2cccc(-n3ncc4cnc(-c5cncs5)cc43)n2)C1,CHEMBL3886942,CHEMBL4106584,8.35,Ki,nM,4.5,Ki,nM,4.5
CHEMBL3889102,c1cc(N2CCNCC2)nc(-n2ncc3cnc(-c4cncc(C5CC5)c4)cc32)c1,CHEMBL3886942,CHEMBL3980040,8.04,Ki,nM,9.11,Ki,nM,9.11
